id,loan_amnt_USD_USD,funded_amnt_EUR,exchange_rate_USD,total_pymnt_USD,funded_amnt_USD,loan_amnt_EUR_USD,installment_EUR,int_rate_USD,exchange_rate,installment_USD,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
58041192.0,28000.0,695.9225952179643,24691.239851621936,3085.2,280.0,24691.239851621936,2720.621899650857,0.002299,1.1340054273605347,789.18,8.0,1.0,60.0,27.0,1.0,0.0
58050288.0,1000.0,354.9718460668534,881.8299947007835,1593.24,120.0,10581.959936409401,1404.9668207570762,0.0006,1.1340054273605347,402.54,8.0,1.0,36.0,12.0,1.0,1.0
58050655.0,15000.0,287.5383063720845,13227.449920511752,1621.19,150.0,13227.449920511752,1429.6139691089631,0.0006,1.1340054273605347,326.07,8.0,1.0,60.0,9.0,0.0,2.0
58050842.0,1000.0,1054.712765161872,881.8299947007835,4757.0,350.0,30864.04981452742,4194.865284791627,0.001399,1.1340054273605347,1196.05,8.0,1.0,36.0,14.0,1.0,4.0
58050938.0,15000.0,432.9873456980317,13227.449920511752,1945.72,10.0,881.8299947007835,1715.7942572892084,0.0006,1.1340054273605347,491.01,8.0,1.0,36.0,9.0,1.0,1.0
58060658.0,2000.0,62.48647342449752,1763.659989401567,289.87,20.0,1763.659989401567,255.6160605639161,0.001655,1.1340054273605347,70.86,8.0,1.0,36.0,17.0,1.0,1.0
58060992.0,35000.0,995.7536117161777,30864.04981452742,4477.91,350.0,30864.04981452742,3948.7553515705854,0.0006,1.1340054273605347,1129.19,8.0,1.0,36.0,8.0,1.0,1.0
58070144.0,17900.0,397.1497747133919,15784.756905144024,1784.01,179.0,15784.756905144024,1573.1935288461448,0.0017569999999999999,1.1340054273605347,450.37,8.0,1.0,60.0,19.0,1.0,0.0
58070348.0,12000.0,27.70709843349862,10581.959936409401,1601.7,120.0,10581.959936409401,1412.427102512245,0.0006,1.1340054273605347,31.42,8.0,1.0,36.0,12.0,0.0,4.0
58070397.0,4900.0,133.20923899950034,4320.9669740338395,602.36,49.0,4320.9669740338395,531.1791156079639,0.0006,1.1340054273605347,151.06,8.0,1.0,36.0,3.0,0.0,3.0
58070417.0,8000.0,233.42959747189602,7235.3226647623715,1286.06,80.0,7235.3226647623715,1163.132383280537,0.0006,1.1056866943836212,258.1,0.0,1.0,36.0,8.0,1.0,2.0
58070597.0,12000.0,292.2031870440516,10581.959936409401,1296.12,120.0,10581.959936409401,1142.9574927315794,0.002199,1.1340054273605347,331.36,8.0,1.0,60.0,26.0,0.0,4.0
58070844.0,24000.0,492.3433226413415,21163.919872818802,2772.95,240.0,21163.919872818802,2445.2704838055374,0.001399,1.1340054273605347,558.32,8.0,1.0,60.0,14.0,0.0,0.0
58070881.0,30000.0,837.415784909499,26652.599271459458,3756.73,300.0,26652.599271459458,3337.5539753689964,0.0006,1.1255937814712524,942.59,9.0,1.0,36.0,6.0,1.0,0.0
58071162.0,1950.0,61.798646028630905,1719.5684896665277,276.51,19.5,1719.5684896665277,243.83481183471363,0.0017569999999999999,1.1340054273605347,70.08,8.0,1.0,36.0,19.0,1.0,2.0
58071626.0,10000.0,301.34776408909875,8818.299947007836,1359.15,100.0,8818.299947007836,1198.53923729757,0.001399,1.1340054273605347,341.73,8.0,1.0,36.0,14.0,0.0,3.0
58080972.0,6775.0,204.1700986730724,5974.398214097808,920.85,67.75,5974.398214097808,812.0331506202165,0.001399,1.1340054273605347,231.53,8.0,1.0,36.0,15.0,1.0,4.0
58081181.0,9600.0,265.9863813015973,8465.567949127522,1210.67,96.0,8465.567949127522,1067.6051196843976,0.0006,1.1340054273605347,301.63,8.0,1.0,36.0,6.0,0.0,4.0
58090156.0,35000.0,995.7536117161777,30864.04981452742,4575.03,350.0,30864.04981452742,4034.398680655925,0.0006,1.1340054273605347,1129.19,8.0,1.0,36.0,8.0,1.0,1.0
58090756.0,1500.0,44.70529317799467,1332.6299635729729,200.22,15.0,1332.6299635729729,177.87944753772044,0.0006,1.1255937814712524,50.32,9.0,1.0,36.0,12.0,0.0,1.0
58091141.0,30000.0,642.6297052339162,26652.599271459458,2867.34,300.0,26652.599271459458,2547.402133167552,0.0015609999999999999,1.1255937814712524,723.34,9.0,1.0,60.0,16.0,1.0,2.0
58100128.0,5600.0,168.75580608588893,4938.247970324387,952.5,56.0,4938.247970324387,839.9430699524962,0.0006,1.1340054273605347,191.37,8.0,1.0,36.0,14.0,0.0,3.0
58100350.0,12000.0,355.5812110802978,10661.039708583783,1584.57,120.0,10661.039708583783,1407.763640919217,0.0006,1.1255937814712524,400.24,9.0,1.0,36.0,11.0,1.0,1.0
58100368.0,1000.0,276.4096118389606,881.8299947007835,1242.53,130.0,11463.789931110185,1095.7002233155645,0.0015609999999999999,1.1340054273605347,313.45,8.0,1.0,60.0,16.0,0.0,4.0
58100457.0,16800.0,375.07756994603125,14814.743910973162,1643.45,168.0,14814.743910973162,1449.2435047910026,0.0017859999999999998,1.1340054273605347,425.34,8.0,1.0,60.0,20.0,1.0,2.0
58100934.0,1000.0,149.26736320300162,881.8299947007835,838.94,50.0,4409.149973503918,739.8024557542753,0.001333,1.1340054273605347,169.27,8.0,1.0,36.0,13.0,0.0,4.0
58101327.0,8400.0,253.1381182788069,7407.371955486581,1167.08,84.0,7407.371955486581,1029.1661502153904,0.001399,1.1340054273605347,287.06,8.0,0.0,36.0,14.0,1.0,3.0
58110490.0,8000.0,220.7132293736591,7054.639957606268,1236.1,80.0,7054.639957606268,1090.0300564496383,0.0006,1.1340054273605347,250.29,8.0,1.0,36.0,5.0,0.0,2.0
58110931.0,13000.0,378.199248127272,11463.789931110185,2127.75,10.0,881.8299947007835,1876.313771224592,0.0006,1.1340054273605347,428.88,8.0,1.0,36.0,10.0,0.0,1.0
58111140.0,3600.0,101.20762849180892,3174.5879809228204,455.41,10.0,881.8299947007835,401.59419788668384,0.0006,1.1340054273605347,114.77,8.0,1.0,36.0,7.0,0.0,3.0
58111175.0,24000.0,650.9808530056401,21322.079417167566,2910.16,240.0,21322.079417167566,2585.4442765276817,0.0006,1.1255937814712524,732.74,9.0,1.0,60.0,2.0,1.0,4.0
58111354.0,8000.0,220.7132293736591,7054.639957606268,1244.44,80.0,7054.639957606268,1097.384518605443,0.0006,1.1340054273605347,250.29,8.0,1.0,36.0,5.0,1.0,1.0
58120206.0,13500.0,384.0810541919263,11904.704928460576,68616520.0,135.0,11904.704928460576,60508105.467986204,0.0006,1.1340054273605347,435.55,8.0,1.0,36.0,8.0,1.0,4.0
58120439.0,12000.0,374.9188405469851,10581.959936409401,1678.57,120.0,10581.959936409401,1480.213374204894,0.001655,1.1340054273605347,425.16,8.0,1.0,36.0,17.0,0.0,3.0
58120443.0,9350.0,301.35205576263496,8306.726772938198,1333.1,93.5,8306.726772938198,1184.3526696260867,0.001825,1.1255937814712524,339.2,9.0,0.0,36.0,21.0,1.0,2.0
58120699.0,20000.0,586.1883841767221,17768.399514306308,7613.62,200.0,17768.399514306308,6764.092095505639,0.0006,1.1255937814712524,659.81,9.0,1.0,36.0,10.0,1.0,2.0
58121368.0,20000.0,420.79732202924856,18088.30666190593,2310.81,200.0,18088.30666190593,2089.931995869942,0.001399,1.1056866943836212,465.27,0.0,1.0,60.0,14.0,0.0,2.0
58130542.0,20000.0,588.2335162651046,17636.59989401567,2654.58,200.0,17636.59989401567,2340.8882673328058,0.0006,1.1340054273605347,667.06,8.0,1.0,36.0,11.0,0.0,2.0
58131422.0,8000.0,243.3498053376282,7054.639957606268,1373.29,80.0,7054.639957606268,1211.0083134226388,0.001465,1.1340054273605347,275.96,8.0,1.0,36.0,15.0,1.0,1.0
58131444.0,24000.0,430.95913671021987,21163.919872818802,1943.93,240.0,21163.919872818802,1714.215781598694,0.0006,1.1340054273605347,488.71,8.0,1.0,60.0,6.0,1.0,2.0
58141208.0,20000.0,383.3755901961656,17636.59989401567,1726.79,200.0,17636.59989401567,1522.735216549366,0.0006,1.1340054273605347,434.75,8.0,1.0,60.0,9.0,0.0,1.0
58150326.0,11000.0,317.5293444918581,9700.129941708617,1433.6,110.0,9700.129941708617,1264.1914804030432,0.0006,1.1340054273605347,360.08,8.0,1.0,36.0,9.0,0.0,1.0
58150769.0,10500.0,310.606979033457,9259.214944358228,1753.75,105.0,9259.214944358228,1546.509353206499,0.0006,1.1340054273605347,352.23,8.0,1.0,36.0,12.0,1.0,0.0
58151226.0,15600.0,346.1182729200575,13756.547917332222,1554.77,156.0,13756.547917332222,1371.0428208609371,0.0017569999999999999,1.1340054273605347,392.5,8.0,1.0,60.0,36.0,1.0,4.0
58160345.0,7500.0,207.80323825123963,6613.724960255876,935.78,75.0,6613.724960255876,825.1988724410992,0.0006,1.1340054273605347,235.65,8.0,1.0,36.0,6.0,1.0,3.0
58170330.0,15000.0,307.7145766508384,13227.449920511752,1721.43,150.0,13227.449920511752,1518.0086077777698,0.001399,1.1340054273605347,348.95,8.0,1.0,60.0,14.0,0.0,0.0
58171255.0,18000.0,413.4195381156213,15872.939904614102,68616520.0,180.0,15872.939904614102,60508105.467986204,0.0019190000000000001,1.1340054273605347,468.82,8.0,1.0,60.0,23.0,1.0,1.0
58180233.0,32750.0,652.5365594786858,28879.93232645066,3676.81,327.5,28879.93232645066,3242.321342815788,0.0006,1.1340054273605347,739.98,8.0,1.0,60.0,12.0,1.0,2.0
58180303.0,2650.0,90.44930255645936,2336.8494859570765,406.9,26.5,2336.8494859570765,358.8166248437488,0.002299,1.1340054273605347,102.57,8.0,1.0,36.0,27.0,1.0,3.0
58180533.0,13800.0,387.94346956871567,12169.253926870811,2192.62,138.0,12169.253926870811,1933.5180829808319,0.0006,1.1340054273605347,439.93,8.0,1.0,60.0,7.0,0.0,2.0
58180585.0,30000.0,657.3337146498579,26454.899841023504,3670.47,300.0,26454.899841023504,3236.7305406493847,0.001699,1.1340054273605347,745.42,8.0,1.0,60.0,18.0,1.0,0.0
58180617.0,26000.0,27.70709843349862,22927.57986222037,3202.63,260.0,22927.57986222037,2824.1751959285702,0.0006,1.1340054273605347,31.42,8.0,1.0,36.0,4.0,1.0,2.0
58181270.0,9000.0,281.1891304102388,7936.469952307051,1577.8,90.0,7936.469952307051,1391.3513656388961,0.001655,1.1340054273605347,318.87,8.0,1.0,36.0,17.0,0.0,3.0
58191352.0,15450.0,454.4158145692607,13624.273418127104,2040.14,154.5,13624.273418127104,1799.0566453888566,0.0006,1.1340054273605347,515.31,8.0,1.0,36.0,11.0,1.0,1.0
58200388.0,20000.0,374.64547324862787,17636.59989401567,2113.15,200.0,17636.59989401567,1863.4390533019607,0.0006,1.1340054273605347,424.85,8.0,1.0,60.0,8.0,1.0,0.0
58200866.0,8000.0,232.7413905013778,7054.639957606268,1045.47,80.0,7054.639957606268,921.9268045598282,0.0006,1.1340054273605347,263.93,8.0,1.0,36.0,10.0,0.0,1.0
58201005.0,20000.0,388.1462904674969,17636.59989401567,2187.99,200.0,17636.59989401567,1929.435210105367,0.0006,1.1340054273605347,440.16,8.0,1.0,60.0,10.0,0.0,1.0
58240732.0,12000.0,246.17166132067075,10581.959936409401,1107.31,120.0,10581.959936409401,976.4591714321245,0.0006,1.1340054273605347,279.16,8.0,1.0,60.0,14.0,0.0,4.0
58241042.0,3500.0,103.53565967781898,3086.404981452742,574.71,10.0,881.8299947007835,506.7965162544873,0.0006,1.1340054273605347,117.41,8.0,1.0,36.0,12.0,1.0,2.0
58250253.0,12000.0,346.39164021841475,10581.959936409401,1563.91,120.0,10581.959936409401,1379.1027470125023,0.0006,1.1340054273605347,392.81,8.0,1.0,36.0,9.0,1.0,2.0
58250456.0,10000.0,294.1167581325523,8818.299947007836,1327.29,100.0,8818.299947007836,1170.4441336664029,0.0006,1.1340054273605347,333.53,8.0,1.0,36.0,11.0,1.0,2.0
58250703.0,5000.0,138.5354921674931,4409.149973503918,626.13,50.0,4409.149973503918,552.1402145820016,0.0006,1.1340054273605347,157.1,8.0,0.0,36.0,6.0,0.0,1.0
58250999.0,34500.0,875.0399037415874,30423.13481717703,68616520.0,345.0,30423.13481717703,60508105.467986204,0.0023989999999999997,1.1340054273605347,992.3,8.0,1.0,60.0,28.0,1.0,3.0
58260131.0,5000.0,140.5637011553049,4409.149973503918,632.51,50.0,4409.149973503918,557.7662899481926,0.0006,1.1340054273605347,159.4,8.0,1.0,36.0,7.0,1.0,1.0
58260136.0,15000.0,27.70709843349862,13227.449920511752,15623.62,150.0,13227.449920511752,13777.376741807055,0.0006,1.1340054273605347,31.42,8.0,1.0,36.0,11.0,0.0,1.0
58261113.0,15000.0,479.8654282163253,13227.449920511752,2146.26,150.0,13227.449920511752,1892.6364444265037,0.001825,1.1340054273605347,544.17,8.0,1.0,36.0,21.0,0.0,1.0
58270792.0,8000.0,227.60032163227223,7054.639957606268,1281.62,80.0,7054.639957606268,1130.170957808418,0.0006,1.1340054273605347,258.1,8.0,1.0,36.0,8.0,1.0,1.0
58280292.0,16000.0,347.25583361322157,14109.279915212535,1560.45,160.0,14109.279915212535,1376.0516152308376,0.001655,1.1340054273605347,393.79,8.0,1.0,60.0,17.0,1.0,1.0
58280483.0,1000.0,216.49808199898933,881.8299947007835,973.58,104.0,9171.03194488815,858.5320462407889,0.001465,1.1340054273605347,245.51,8.0,1.0,60.0,15.0,0.0,1.0
58280649.0,17500.0,443.8603095326923,15432.02490726371,1990.04,175.0,15432.02490726371,1754.8769626543472,0.0023989999999999997,1.1340054273605347,503.34,8.0,1.0,60.0,28.0,1.0,4.0
58281017.0,12000.0,323.07605515852606,10581.959936409401,1461.32,120.0,10581.959936409401,1288.6358078561489,0.0006,1.1340054273605347,366.37,8.0,1.0,36.0,2.0,1.0,2.0
58281026.0,18000.0,489.3186457595177,15872.939904614102,2205.78,180.0,15872.939904614102,1945.1229657110944,0.0006,1.1340054273605347,554.89,8.0,1.0,60.0,3.0,1.0,4.0
58281061.0,7000.0,191.339472250176,6172.809962905484,7056.05,70.0,6172.809962905484,6222.236534108463,0.0006,1.1340054273605347,216.98,8.0,1.0,36.0,4.0,1.0,3.0
58281138.0,8000.0,235.29869748601004,7054.639957606268,1056.4,80.0,7054.639957606268,931.5652064019077,0.0006,1.1340054273605347,266.83,8.0,1.0,36.0,11.0,0.0,1.0
58281159.0,5500.0,162.69763402229455,4850.064970854309,68616520.0,55.0,4850.064970854309,60508105.467986204,0.0006,1.1340054273605347,184.5,8.0,1.0,36.0,12.0,1.0,1.0
58290252.0,12000.0,337.34406447278474,10581.959936409401,68616520.0,120.0,10581.959936409401,60508105.467986204,0.0006,1.1340054273605347,382.55,8.0,1.0,36.0,7.0,0.0,1.0
58290714.0,12000.0,215.48397750508346,10581.959936409401,1216.35,120.0,10581.959936409401,1072.613914054298,0.0006,1.1340054273605347,244.36,8.0,1.0,60.0,6.0,0.0,2.0
58291269.0,6000.0,159.33786174248456,5290.9799682047005,720.99,60.0,5290.9799682047005,635.7906078793179,0.0006,1.1340054273605347,180.69,8.0,1.0,60.0,1.0,1.0,4.0
58300361.0,12575.0,398.26090671366154,11171.88119462009,1763.45,125.75,11171.88119462009,1566.6842061751727,0.001699,1.1255937814712524,448.28,9.0,1.0,36.0,18.0,1.0,0.0
58310129.0,24000.0,485.129953284689,21163.919872818802,2732.92,240.0,21163.919872818802,2409.9708291176653,0.001333,1.1340054273605347,550.14,8.0,1.0,60.0,13.0,0.0,2.0
58310655.0,17500.0,339.62800415905974,15432.02490726371,1518.14,175.0,15432.02490726371,1338.7413881550476,0.0006,1.1340054273605347,385.14,8.0,1.0,60.0,10.0,0.0,3.0
58310939.0,9000.0,271.21563317017296,7936.469952307051,1223.24,90.0,7936.469952307051,1078.6897227177865,0.001399,1.1340054273605347,307.56,8.0,1.0,36.0,14.0,1.0,0.0
58320307.0,8400.0,27.70709843349862,7407.371955486581,1103.1,84.0,7407.371955486581,972.7466671544341,0.0006,1.1340054273605347,31.42,8.0,1.0,36.0,10.0,1.0,1.0
58320447.0,12000.0,331.06543491051514,10581.959936409401,1866.63,120.0,10581.959936409401,1646.0503230083236,0.0006,1.1340054273605347,375.43,8.0,1.0,36.0,5.0,1.0,3.0
58320532.0,9000.0,263.78965918939144,7995.779781437837,1181.92,90.0,7995.779781437837,1050.0413376974454,0.0006,1.1255937814712524,296.92,9.0,1.0,36.0,10.0,0.0,2.0
58321019.0,35000.0,1055.778283242125,31654.536658335375,5735.11,350.0,31654.536658335375,5186.921420988165,0.0006,1.1056866943836212,1167.36,0.0,1.0,36.0,11.0,1.0,2.0
58340788.0,14400.0,444.0014023318445,12698.351923691282,2001.51,144.0,12698.351923691282,1764.9915526935652,0.0015609999999999999,1.1340054273605347,503.5,8.0,1.0,36.0,20.0,1.0,1.0
58350165.0,20700.0,424.6452339481623,18253.88089030622,2375.57,207.0,18253.88089030622,2094.84888051134,0.001399,1.1340054273605347,481.55,8.0,1.0,60.0,14.0,0.0,1.0
58350531.0,21000.0,446.5057995167947,18518.429888716455,2007.15,210.0,18518.429888716455,1769.9650738636776,0.0015609999999999999,1.1340054273605347,506.34,8.0,1.0,60.0,16.0,1.0,3.0
58350952.0,20800.0,611.7695588236685,18342.0638897763,2760.8,208.0,18342.0638897763,2434.556249369923,0.0006,1.1340054273605347,693.75,8.0,1.0,36.0,11.0,1.0,1.0
58351171.0,8000.0,212.45048232331274,7054.639957606268,961.32,80.0,7054.639957606268,847.7208105057572,0.0006,1.1340054273605347,240.92,8.0,1.0,36.0,1.0,0.0,1.0
58360461.0,16000.0,503.6186316337408,14214.719611445045,2252.77,160.0,14214.719611445045,2001.4058686921908,0.001655,1.1255937814712524,566.87,9.0,1.0,36.0,17.0,0.0,2.0
58360496.0,13200.0,371.0828800700367,11640.155930050341,13333.53,132.0,11640.155930050341,11757.906689242738,0.0006,1.1340054273605347,420.81,8.0,1.0,36.0,7.0,0.0,1.0
58360711.0,7000.0,208.97607214419168,6172.809962905484,1174.53,70.0,6172.809962905484,1035.7357836759113,0.0006,1.1340054273605347,236.98,8.0,1.0,36.0,13.0,1.0,4.0
58361033.0,4000.0,117.65375789297852,3527.319978803134,530.95,40.0,3527.319978803134,468.207635686381,0.0006,1.1340054273605347,133.42,8.0,1.0,36.0,11.0,1.0,3.0
58361048.0,20000.0,398.49897460528405,17636.59989401567,2184.26,200.0,17636.59989401567,1926.1459842251336,0.0006,1.1340054273605347,451.9,8.0,1.0,60.0,12.0,1.0,3.0
58370398.0,8000.0,238.8260174648132,7054.639957606268,1071.47,80.0,7054.639957606268,944.8543844220485,0.001333,1.1340054273605347,270.83,8.0,1.0,36.0,15.0,1.0,3.0
58370719.0,35000.0,679.2471900181724,30864.04981452742,3058.66,350.0,30864.04981452742,2697.218131591498,0.0006,1.1340054273605347,770.27,8.0,1.0,60.0,10.0,1.0,4.0
58370979.0,1800.0,51.2166860922215,1587.2939904614102,1030.32,18.0,1587.2939904614102,908.5670801401112,0.0006,1.1340054273605347,58.08,8.0,1.0,60.0,8.0,1.0,1.0
58380415.0,6000.0,27.70709843349862,5290.9799682047005,997.89,60.0,5290.9799682047005,879.9693334119648,0.0006,1.1340054273605347,31.42,8.0,1.0,36.0,12.0,1.0,1.0
58380805.0,12000.0,337.34406447278474,10581.959936409401,1524.09,120.0,10581.959936409401,1343.988276623517,0.0006,1.1340054273605347,382.55,8.0,1.0,36.0,7.0,0.0,3.0
58380918.0,5000.0,158.45603174778378,4409.149973503918,713.88,50.0,4409.149973503918,629.5207966169953,0.0017569999999999999,1.1340054273605347,179.69,8.0,1.0,36.0,19.0,1.0,2.0
58390246.0,4000.0,120.54616027559709,3527.319978803134,677.28,40.0,3527.319978803134,597.2458188109466,0.001399,1.1340054273605347,136.7,8.0,1.0,36.0,15.0,1.0,2.0
58390667.0,22900.0,534.9092564855483,20193.90687864794,2982.09,229.0,20193.90687864794,2629.6964088972595,0.001999,1.1340054273605347,606.59,8.0,1.0,60.0,24.0,0.0,1.0
58390929.0,4225.0,140.3520619565767,3725.73172761081,631.71,42.25,3725.73172761081,557.060825952432,0.0020989999999999997,1.1340054273605347,159.16,8.0,1.0,36.0,25.0,1.0,4.0
58391129.0,12000.0,244.37768272001176,10661.039708583783,1122.49,120.0,10661.039708583783,997.2425385406842,0.001333,1.1255937814712524,275.07,9.0,1.0,60.0,15.0,1.0,3.0
58400541.0,20000.0,394.90992652685185,17636.59989401567,68616520.0,200.0,17636.59989401567,60508105.467986204,0.0006,1.1340054273605347,447.83,8.0,1.0,60.0,11.0,1.0,2.0
58400580.0,8000.0,238.8260174648132,7054.639957606268,1077.4,80.0,7054.639957606268,950.0836362906242,0.001333,1.1340054273605347,270.83,8.0,1.0,36.0,13.0,0.0,2.0
58410157.0,25000.0,770.8252349678488,22045.749867519586,68616520.0,250.0,22045.749867519586,60508105.467986204,0.0015609999999999999,1.1340054273605347,874.12,8.0,1.0,36.0,16.0,0.0,2.0
58410503.0,1400.0,44.0121350355161,1234.5619925810968,197.0,14.0,1234.5619925810968,173.72050895605435,0.001699,1.1340054273605347,49.91,8.0,1.0,60.0,18.0,1.0,4.0
58410582.0,21000.0,472.77551505893103,18518.429888716455,68616520.0,210.0,18518.429888716455,60508105.467986204,0.001825,1.1340054273605347,536.13,8.0,1.0,60.0,21.0,0.0,2.0
58410618.0,35000.0,1100.2416477882737,30864.04981452742,4924.65,350.0,30864.04981452742,4342.704083403213,0.001699,1.1340054273605347,1247.68,8.0,1.0,36.0,18.0,0.0,4.0
58410718.0,23000.0,521.126253668375,20282.08987811802,2340.14,230.0,20282.08987811802,2063.6056437990915,0.0018549999999999999,1.1340054273605347,590.96,8.0,1.0,60.0,22.0,1.0,2.0
58411091.0,20000.0,602.6955281781975,17636.59989401567,3401.76,200.0,17636.59989401567,2999.7740027733375,0.001399,1.1340054273605347,683.46,8.0,1.0,36.0,14.0,0.0,2.0
58411271.0,6025.0,173.92332985483552,5313.02571807222,982.47,60.25,5313.02571807222,866.3715148936788,0.0006,1.1340054273605347,197.23,8.0,1.0,60.0,9.0,1.0,4.0
58420538.0,20000.0,577.3164609307089,17636.59989401567,2594.3,200.0,17636.59989401567,2287.7315552522427,0.0006,1.1340054273605347,654.68,8.0,1.0,36.0,9.0,1.0,4.0
58430183.0,4800.0,141.18098215159543,4232.783974563761,637.12,10.0,881.8299947007835,561.8315262237631,0.0006,1.1340054273605347,160.1,8.0,1.0,36.0,11.0,1.0,2.0
58430503.0,14400.0,434.38164033233994,13023.580796572269,1911.33,144.0,13023.580796572269,1728.636158605033,0.0006,1.1056866943836212,480.29,0.0,1.0,36.0,11.0,1.0,1.0
58430507.0,8000.0,224.9019218484878,7054.639957606268,1016.08,10.0,881.8299947007835,896.0098210155721,0.0006,1.1340054273605347,255.04,8.0,1.0,36.0,7.0,1.0,4.0
58430687.0,14550.0,413.9486361124418,12830.6264228964,1869.6,145.5,12830.6264228964,1648.6693580925846,0.0006,1.1340054273605347,469.42,8.0,1.0,36.0,8.0,0.0,4.0
58430843.0,10500.0,289.68115325920735,9259.214944358228,1637.9,105.0,9259.214944358228,1444.3493483204134,0.0006,1.1340054273605347,328.5,8.0,1.0,36.0,5.0,0.0,0.0
58431286.0,6000.0,173.20022925918087,5290.9799682047005,781.98,60.0,5290.9799682047005,689.5734192561187,0.0006,1.1340054273605347,196.41,8.0,1.0,36.0,9.0,1.0,1.0
58431301.0,15000.0,472.1419118941472,13326.299635729729,2098.18,150.0,13326.299635729729,1864.0650246463601,0.001655,1.1255937814712524,531.44,9.0,1.0,36.0,20.0,0.0,2.0
58460205.0,7500.0,207.80323825123963,6613.724960255876,939.19,75.0,6613.724960255876,828.2059127230289,0.0006,1.1340054273605347,235.65,8.0,1.0,36.0,6.0,1.0,1.0
58461106.0,9000.0,256.0569755612665,7936.469952307051,1441.86,90.0,7936.469952307051,1271.4753961592717,0.0006,1.1340054273605347,290.37,8.0,1.0,36.0,8.0,1.0,4.0
58461317.0,18000.0,330.8097042120519,15872.939904614102,1866.53,180.0,15872.939904614102,1645.9621400088533,0.0006,1.1340054273605347,375.14,8.0,1.0,60.0,7.0,0.0,1.0
58470598.0,22400.0,402.4720173985521,19900.607456023063,1792.44,224.0,19900.607456023063,1592.4395012711598,0.0006,1.1255937814712524,453.02,9.0,1.0,60.0,5.0,1.0,2.0
58470888.0,18000.0,27.70709843349862,15872.939904614102,1623.78,180.0,15872.939904614102,1431.8979087952382,0.001333,1.1340054273605347,31.42,8.0,1.0,60.0,13.0,0.0,2.0
58492116.0,1000.0,983.9194531872931,881.8299947007835,5507.52,350.0,30864.04981452742,4856.69633241446,0.0006,1.1340054273605347,1115.77,8.0,1.0,36.0,7.0,1.0,1.0
58492525.0,20000.0,497.0875680128317,17636.59989401567,2203.71,200.0,17636.59989401567,1943.2975776220635,0.002299,1.1340054273605347,563.7,8.0,1.0,60.0,27.0,1.0,4.0
58492574.0,20000.0,542.4870055712859,17768.399514306308,2435.55,10.0,888.4199757153153,2163.7912718534362,0.0006,1.1255937814712524,610.62,9.0,1.0,36.0,2.0,1.0,3.0
58493049.0,20000.0,374.64547324862787,17636.59989401567,1688.3,200.0,17636.59989401567,1488.7935800533328,0.0006,1.1340054273605347,424.85,8.0,1.0,60.0,8.0,1.0,4.0
58493086.0,28000.0,595.341066022393,24691.239851621936,2773.32,280.0,24691.239851621936,2445.596760903577,0.0006,1.1340054273605347,675.12,8.0,1.0,60.0,16.0,1.0,2.0
58493513.0,4000.0,27.70709843349862,3527.319978803134,4240.09,40.0,3527.319978803134,3739.038542230845,0.0020989999999999997,1.1340054273605347,31.42,8.0,1.0,36.0,25.0,1.0,4.0
58493590.0,1000.0,30.366194769949477,888.4199757153153,68616520.0,10.0,888.4199757153153,60960287.032069445,0.001399,1.1255937814712524,34.18,9.0,1.0,36.0,14.0,1.0,3.0
58494172.0,10550.0,230.6782466944816,9372.830743796576,1028.9,105.5,9372.830743796576,914.095313013488,0.001655,1.1255937814712524,259.65,9.0,1.0,60.0,17.0,1.0,4.0
58494397.0,21000.0,472.77551505893103,18518.429888716455,2101.94,210.0,18518.429888716455,1853.553739061365,0.001825,1.1340054273605347,536.13,8.0,1.0,60.0,21.0,1.0,2.0
58502468.0,24200.0,544.8122073260381,21340.28587175896,2422.21,242.0,21340.28587175896,2135.977431464185,0.001825,1.1340054273605347,617.82,8.0,1.0,60.0,21.0,1.0,2.0
58503512.0,7000.0,193.1207688394716,6172.809962905484,7087.85,70.0,6172.809962905484,6250.278727939948,0.0006,1.1340054273605347,219.0,8.0,1.0,36.0,5.0,0.0,2.0
58503692.0,25000.0,479.2216923201938,22045.749867519586,2219.55,250.0,22045.749867519586,1957.265764738124,0.0006,1.1340054273605347,543.44,8.0,1.0,60.0,9.0,0.0,2.0
58503789.0,5000.0,140.5637011553049,4409.149973503918,637.6,50.0,4409.149973503918,562.2548046212196,0.0006,1.1340054273605347,159.4,8.0,1.0,36.0,7.0,1.0,2.0
58503981.0,16000.0,354.9983009666944,14109.279915212535,1657.13,160.0,14109.279915212535,1461.3069391185095,0.0017569999999999999,1.1340054273605347,402.57,8.0,1.0,60.0,19.0,0.0,0.0
58512195.0,25000.0,690.3221354449778,22610.38332738241,3044.45,250.0,22610.38332738241,2753.447260841975,0.0006,1.1056866943836212,763.28,0.0,1.0,36.0,2.0,1.0,1.0
58513841.0,10000.0,187.32714577428743,8818.299947007836,1056.6,100.0,8818.299947007836,931.7415724008478,0.0006,1.1340054273605347,212.43,8.0,1.0,60.0,8.0,0.0,4.0
58514054.0,4800.0,150.88993039325106,4232.783974563761,675.38,48.0,4232.783974563761,595.5703418210152,0.001699,1.1340054273605347,171.11,8.0,1.0,36.0,18.0,1.0,2.0
58514061.0,35000.0,670.9138965682502,30864.04981452742,3021.91,350.0,30864.04981452742,2664.8108792862445,0.0006,1.1340054273605347,760.82,8.0,1.0,60.0,9.0,1.0,2.0
